user_id,cart_abandoned_date,last_order_date,avg_order_value,sessions_last_30d,num_cart_items,engagement_score,profitability_score,class_label,region
U19485,28-09-2025,30-03-2024,70,1,1,0.497,0.11,Regular,RegionA
U19486,28-09-2025,09-11-2023,60,5,1,0.717,0.008,Casual,RegionA
U19487,28-09-2025,11-08-2025,50,1,3,0,0.127,Casual,RegionA
U19488,28-09-2025,,50,2,5,0.125,0.143,Casual,RegionB
U19489,28-09-2025,27-04-2024,790,8,2,0.939,0.24,VIP,RegionB
U19490,28-09-2025,01-05-2025,160,1,3,0.006,0.053,Dormant,RegionC
U19491,28-09-2025,10-01-2025,70,1,3,0,0.093,Casual,RegionB
U19492,28-09-2025,22-09-2025,50,6,5,0.637,0.049,Regular,RegionB
U19493,28-09-2025,19-04-2025,110,0,1,0,0.093,Dormant,RegionA
U19494,28-09-2025,27-04-2024,200,3,4,0.644,0.215,Regular,RegionC
U19495,28-09-2025,16-02-2025,60,2,2,0.231,0.185,Casual,RegionB
U19496,28-09-2025,24-06-2025,60,5,1,0.752,0.134,Regular,RegionE
U19497,28-09-2025,10-09-2025,180,0,4,0,0.085,Dormant,RegionA
U19498,28-09-2025,29-10-2024,90,3,2,0.432,0.1,Casual,RegionB
U19499,28-09-2025,30-07-2025,780,7,7,0.156,0.134,VIP,RegionE
U19500,28-09-2025,28-10-2024,50,2,2,0.125,0.154,Casual,RegionB
U19501,28-09-2025,24-08-2024,80,1,1,0,0.023,Casual,RegionB
U19502,28-09-2025,30-06-2025,50,2,3,0.432,0.182,Casual,RegionA
U19503,28-09-2025,15-08-2025,210,6,2,0.643,0.23,Regular,RegionB
U19504,28-09-2025,,150,4,2,0.863,0.167,Regular,RegionB
U19505,28-09-2025,10-04-2025,50,4,2,0.246,0.029,Casual,RegionB
U19506,28-09-2025,,50,1,1,0.028,0.122,Casual,RegionB
U19507,28-09-2025,19-02-2025,50,1,4,0.084,0.105,Casual,RegionD
U19508,28-09-2025,02-05-2025,50,1,3,0.013,0.122,Casual,RegionB
U19509,28-09-2025,27-09-2025,50,0,1,0.003,0.119,Casual,RegionA
U19510,28-09-2025,10-11-2024,110,4,1,0.741,0.159,Regular,RegionC
U19511,28-09-2025,02-02-2024,150,4,1,0.422,0.107,Regular,RegionA
U19512,28-09-2025,10-09-2024,50,1,2,0.305,0.053,Casual,RegionA
U19513,28-09-2025,16-09-2025,330,0,3,0.579,0.047,Casual,RegionC
U19514,28-09-2025,11-04-2025,230,4,2,0.434,0.214,Regular,RegionA
U19515,28-09-2025,06-07-2025,60,2,2,0.064,0.083,Casual,RegionC
U19516,28-09-2025,26-09-2025,260,2,1,0.337,0.232,Regular,RegionC
U19517,28-09-2025,19-04-2024,170,3,2,0.079,0.17,Casual,RegionC
U19518,28-09-2025,05-07-2025,1950,13,4,0.051,0.121,VIP,RegionD
U19519,28-09-2025,05-07-2025,180,6,3,0.613,0.13,Regular,RegionC
U19520,28-09-2025,14-12-2023,290,3,1,0.193,0.156,Regular,RegionD
U19521,28-09-2025,,60,3,4,0.162,0.009,Casual,NicheRegionX
U19522,28-09-2025,25-05-2024,70,4,2,0.384,0.075,Casual,RegionA
U19523,28-09-2025,31-08-2025,140,4,1,0.521,0.102,Regular,RegionA
U19524,28-09-2025,31-05-2025,180,1,2,0.353,0.075,Casual,RegionB
U19525,28-09-2025,20-09-2024,80,2,1,0.224,0.159,Casual,RegionA
U19526,28-09-2025,06-09-2025,50,1,1,0.27,0.074,Casual,RegionA
U19527,28-09-2025,20-09-2025,590,2,2,0.346,0.198,Regular,RegionB
U19528,28-09-2025,28-05-2024,50,0,2,0.181,0.19,Casual,RegionB
U19529,28-09-2025,24-03-2025,50,0,5,0,0.116,Casual,RegionD
U19530,28-09-2025,09-03-2024,120,0,1,0.13,0.137,Casual,RegionA
U19531,28-09-2025,10-06-2024,60,2,1,0.099,0.024,Casual,RegionA
U19532,28-09-2025,21-03-2024,50,0,3,0.169,0.103,Dormant,RegionA
U19533,28-09-2025,01-03-2025,130,2,1,0.35,0,Casual,RegionC
U19534,28-09-2025,27-03-2024,1340,8,2,0.96,0.37,VIP,RegionD
U19535,28-09-2025,31-07-2025,110,0,3,0.116,0.05,Casual,RegionA
U19536,28-09-2025,03-04-2024,50,1,1,0.085,0.073,Casual,RegionA
U19537,28-09-2025,11-02-2025,50,5,2,0.228,0.145,Casual,RegionA
U19538,28-09-2025,22-09-2025,920,9,5,0.675,0.323,VIP,RegionA
U19539,28-09-2025,12-07-2025,60,1,4,0.221,0.118,Casual,RegionE
U19540,28-09-2025,25-05-2025,60,2,2,0.125,0.009,Casual,RegionC
U19541,28-09-2025,16-11-2024,50,1,2,0.071,0.147,Casual,RegionA
U19542,28-09-2025,17-11-2024,160,3,1,0.281,0.131,Casual,RegionD
U19543,28-09-2025,21-02-2025,170,0,1,0.246,0.121,Casual,RegionA
U19544,28-09-2025,31-05-2024,4990,2,1,0.155,0.182,Casual,RegionE
U19545,28-09-2025,22-09-2025,4990,8,2,0.872,0.332,Regular,RegionE
U19546,28-09-2025,30-06-2024,1810,2,4,0.756,0.441,VIP,RegionA
U19547,28-09-2025,,50,0,1,0.365,0.05,Casual,RegionA
U19548,28-09-2025,31-07-2025,60,7,1,0.595,0.042,Regular,RegionB
U19549,28-09-2025,15-09-2025,80,3,2,0.409,0.147,Casual,RegionC
U19550,28-09-2025,07-09-2024,4990,2,2,0.278,0.266,Casual,RegionB
U19551,28-09-2025,15-07-2025,80,5,1,0.519,0.165,Regular,RegionA
U19552,28-09-2025,27-11-2024,60,0,1,0.192,0.198,Casual,RegionA
U19553,28-09-2025,,60,2,1,0.067,0.136,Casual,RegionB
U19554,28-09-2025,02-07-2025,50,2,4,0.32,0.122,Casual,RegionC
U19555,28-09-2025,26-07-2025,170,2,2,0.734,0.119,Regular,RegionA
U19556,28-09-2025,10-12-2023,50,1,3,0.197,0,Casual,RegionB
U19557,28-09-2025,24-05-2025,50,4,1,0.13,0.155,Casual,RegionD
U19558,28-09-2025,28-07-2025,50,2,3,0.176,0.02,Casual,RegionA
U19559,28-09-2025,27-09-2025,310,4,4,0.745,0.207,Regular,RegionE
U19560,28-09-2025,15-08-2025,50,2,1,0.265,0.182,Casual,RegionB
U19561,28-09-2025,28-05-2025,50,0,2,0.243,0.084,Casual,RegionA
U19562,28-09-2025,22-04-2024,150,1,1,0.072,0.101,Casual,RegionA
U19563,28-09-2025,27-09-2025,4990,2,2,0.157,0.334,Casual,RegionB
U19564,28-09-2025,28-08-2025,50,4,2,0.289,0.091,Casual,RegionA
U19565,28-09-2025,,60,0,3,0,0.161,Casual,RegionB
U19566,28-09-2025,14-09-2025,100,4,1,0.323,0.17,Regular,RegionB
U19567,28-09-2025,27-12-2024,90,2,1,0.523,0.174,Regular,RegionA
U19568,28-09-2025,11-01-2025,1280,8,4,0.656,0.229,VIP,RegionA
U19569,28-09-2025,12-07-2025,9990,0,1,0.047,0.464,Casual,RegionB
U19570,28-09-2025,10-08-2025,420,5,3,0.633,0.176,VIP,RegionD
U19571,28-09-2025,,90,7,1,0.543,0.097,Regular,RegionA
U19572,28-09-2025,16-10-2024,50,3,3,0.536,0.117,Regular,RegionD
U19573,28-09-2025,30-07-2025,120,1,2,0.522,0.096,Regular,RegionA
U19574,28-09-2025,30-06-2025,50,4,3,0.171,0.056,Casual,RegionA
U19575,28-09-2025,13-07-2025,150,2,2,0.409,0.102,Casual,RegionA
U19576,28-09-2025,03-04-2024,50,0,2,0.196,0.043,Casual,RegionC
U19577,28-09-2025,12-08-2025,70,3,1,0.498,0.081,Regular,RegionB
U19578,28-09-2025,08-02-2025,60,0,1,0.06,0.121,Casual,RegionB
U19579,28-09-2025,14-12-2024,60,3,1,0.314,0.193,Regular,RegionA
U19580,28-09-2025,17-10-2024,50,2,4,0.168,0.01,Casual,RegionA
U19581,28-09-2025,16-01-2025,50,2,2,0.572,0.189,Casual,RegionC
U19582,28-09-2025,05-07-2025,80,3,2,0.38,0.107,Casual,RegionC
U19583,28-09-2025,,780,7,3,0.19,0.283,VIP,RegionA
U19584,28-09-2025,,50,5,2,0.345,0.042,Casual,RegionA
U19585,28-09-2025,21-09-2025,550,5,1,0.484,0.173,Regular,RegionA
U19586,28-09-2025,07-07-2025,50,0,4,0.111,0.143,Casual,RegionC
U19587,28-09-2025,18-06-2024,50,0,1,0.142,0.126,Casual,RegionB
U19588,28-09-2025,06-08-2024,670,5,2,0.212,0.256,VIP,RegionC
U19589,28-09-2025,08-06-2025,50,3,4,0.248,0.164,Casual,RegionA
U19590,28-09-2025,25-08-2025,320,8,1,1,0.204,VIP,RegionA
U19591,28-09-2025,18-04-2024,370,6,2,0.567,0.196,Regular,RegionA
U19592,28-09-2025,11-09-2025,80,2,6,0.412,0.045,Casual,RegionC
U19593,28-09-2025,15-10-2024,60,1,5,0.237,0.099,Casual,RegionA
U19594,28-09-2025,05-09-2024,60,2,2,0.298,0.08,Casual,RegionD
U19595,28-09-2025,25-12-2024,320,1,2,0.239,0,Dormant,RegionA
U19596,28-09-2025,02-07-2025,80,2,3,0.065,0.094,Casual,RegionA
U19597,28-09-2025,14-09-2025,50,3,3,0.056,0.068,Casual,RegionC
U19598,28-09-2025,12-05-2025,60,2,1,0.225,0.187,Casual,RegionB
U19599,28-09-2025,15-06-2025,50,2,1,0.244,0.064,Casual,RegionC
U19600,28-09-2025,27-08-2025,100,4,1,0.592,0.078,Casual,RegionD
U19601,28-09-2025,06-07-2025,90,7,3,1,0.148,Regular,RegionB
U19602,28-09-2025,08-02-2025,60,4,1,0.373,0.1,Regular,RegionB
U19603,28-09-2025,,50,3,4,0.576,0.151,Casual,RegionC
U19604,28-09-2025,03-03-2025,120,1,4,0.619,0.121,Regular,RegionB
U19605,28-09-2025,02-04-2025,70,2,3,0.235,0.106,Casual,RegionB
U19606,28-09-2025,20-12-2024,80,1,1,0.155,0.154,Casual,RegionD
U19607,28-09-2025,27-05-2025,50,1,1,0.378,0.083,Casual,RegionA
U19608,28-09-2025,,50,2,1,0.213,0.063,Casual,RegionA
U19609,28-09-2025,13-08-2025,60,3,3,0.568,0.082,Regular,RegionD
U19610,28-09-2025,26-08-2025,50,1,4,0,0.091,Casual,RegionB
U19611,28-09-2025,10-06-2025,160,1,1,0.125,0.152,Casual,RegionB
U19612,28-09-2025,23-08-2024,50,2,1,0.202,0.069,Casual,RegionD
U19613,28-09-2025,20-01-2024,880,11,2,0.838,0.283,VIP,RegionB
U19614,28-09-2025,15-09-2025,50,4,4,0.106,0.166,Casual,RegionB
U19615,28-09-2025,08-08-2024,110,3,1,0.723,0.192,Regular,RegionC
U19616,28-09-2025,30-06-2025,220,5,2,0.673,0.16,Regular,RegionC
U19617,28-09-2025,17-08-2024,50,1,2,0.114,0.152,Casual,RegionC
U19618,28-09-2025,06-07-2025,60,1,6,0.214,0.168,Casual,RegionA
U19619,28-09-2025,14-07-2025,140,4,5,0.569,0.125,Regular,RegionA
U19620,28-09-2025,14-08-2025,220,4,1,0.222,0.137,Regular,RegionA
U19621,28-09-2025,29-07-2025,100,1,1,0.048,0.136,Casual,RegionA
U19622,28-09-2025,04-09-2025,120,2,1,0.096,0.113,Casual,RegionC
U19623,28-09-2025,20-09-2025,50,2,4,0.352,0.173,Casual,RegionB
U19624,28-09-2025,02-08-2025,70,1,3,0.36,0.135,Casual,RegionB
U19625,28-09-2025,11-05-2025,760,9,2,0.905,0.326,VIP,RegionC
U19626,28-09-2025,,50,1,2,0,0.054,Casual,RegionB
U19627,28-09-2025,10-08-2025,90,3,1,0.577,0.121,Casual,RegionA
U19628,28-09-2025,09-07-2025,210,6,5,0.708,0.173,Regular,RegionA
U19629,28-09-2025,01-01-2025,190,3,2,0.441,0.088,Regular,RegionA
U19630,28-09-2025,15-11-2024,60,2,2,0.283,0.043,Casual,RegionB
U19631,28-09-2025,12-01-2025,50,1,3,0,0.092,Casual,RegionA
U19632,28-09-2025,27-07-2025,50,0,3,0.031,0.102,Casual,RegionB
U19633,28-09-2025,27-11-2024,140,3,1,0.423,0.089,Casual,RegionB
U19634,28-09-2025,31-07-2025,70,1,1,0.402,0.154,Regular,RegionB
U19635,28-09-2025,,220,2,1,0.535,0.15,Regular,RegionA
U19636,28-09-2025,,310,12,2,0.689,0.377,VIP,RegionB
U19637,28-09-2025,,370,3,3,0.531,0.129,Regular,RegionB
U19638,28-09-2025,06-08-2025,80,3,1,0.042,0.045,Casual,RegionA
U19639,28-09-2025,01-02-2024,200,4,1,0.801,0.084,Regular,RegionA
U19640,28-09-2025,18-02-2025,50,4,2,0.675,0.134,Casual,RegionC
U19641,28-09-2025,01-07-2025,210,4,1,0.313,0.111,Regular,RegionB
U19642,28-09-2025,26-02-2025,90,6,1,0.643,0.072,Regular,RegionD
U19643,28-09-2025,05-06-2024,250,8,3,0.281,0.204,VIP,RegionD
U19644,28-09-2025,16-04-2025,210,3,2,0.227,0.019,Casual,RegionE
U19645,28-09-2025,,240,3,3,0.327,0.253,Regular,RegionB
U19646,28-09-2025,17-05-2024,50,3,3,0.423,0.149,Casual,RegionC
U19647,28-09-2025,17-01-2024,130,1,2,0.338,0,Dormant,RegionD
U19648,28-09-2025,12-05-2025,50,5,3,0.336,0.09,Casual,RegionB
U19649,28-09-2025,26-12-2023,280,7,1,0.641,0.097,Regular,RegionA
U19650,28-09-2025,29-06-2024,250,4,4,0.324,0.184,Regular,RegionA
U19651,28-09-2025,15-01-2024,90,2,1,0.568,0.072,Casual,RegionB
U19652,28-09-2025,,50,0,1,0.459,0.171,Casual,RegionC
U19653,28-09-2025,03-07-2025,50,2,3,0.278,0.116,Casual,RegionA
U19654,28-09-2025,08-08-2025,60,7,1,0.496,0.163,Regular,RegionD
U19655,28-09-2025,07-08-2025,90,1,3,0.022,0.082,Casual,RegionB
U19656,28-09-2025,24-08-2025,50,1,2,0,0.11,Casual,RegionB
U19657,28-09-2025,14-08-2025,450,0,4,0.054,0.061,Dormant,RegionC
U19658,28-09-2025,19-07-2025,70,5,2,0.695,0.202,Regular,RegionD
U19659,28-09-2025,21-03-2025,170,1,4,0.322,0.152,Casual,RegionA
U19660,28-09-2025,18-03-2024,19990,1,2,0.236,0.767,Casual,RegionC
U19661,28-09-2025,30-04-2024,120,1,2,0.075,0.156,Casual,RegionA
U19662,28-09-2025,24-02-2025,70,0,1,0,0,Dormant,RegionB
U19663,28-09-2025,09-10-2024,60,1,2,0,0.165,Casual,RegionC
U19664,28-09-2025,20-09-2025,70,5,3,0.495,0.16,Regular,RegionB
U19665,28-09-2025,03-07-2025,60,3,1,0.796,0.185,Regular,RegionA
U19666,28-09-2025,23-11-2024,60,3,5,0.355,0.116,Casual,RegionA
U19667,28-09-2025,08-09-2025,50,1,5,0.063,0.071,Casual,RegionD
U19668,28-09-2025,19-07-2025,90,2,1,0.252,0.068,Casual,RegionA
U19669,28-09-2025,07-09-2025,80,5,2,0.265,0.149,Casual,RegionA
U19670,28-09-2025,22-04-2024,90,1,2,0.293,0.205,Casual,RegionA
U19671,28-09-2025,24-09-2025,60,2,3,0.331,0.186,Casual,RegionC
U19672,28-09-2025,06-10-2024,130,6,3,0.278,0.108,Casual,RegionD
U19673,28-09-2025,23-07-2025,50,2,2,0.078,0.154,Casual,RegionD
U19674,28-09-2025,09-08-2025,250,3,3,0.596,0.116,Regular,RegionE
U19675,28-09-2025,30-06-2025,200,6,1,0.579,0.069,Regular,RegionA
U19676,28-09-2025,10-07-2025,140,6,1,0.299,0.176,Regular,RegionA
U19677,28-09-2025,01-08-2025,180,3,1,0.747,0.136,Regular,RegionA
U19678,28-09-2025,,510,4,4,0.776,0.082,Regular,RegionD
U19679,28-09-2025,26-01-2025,50,2,1,0.149,0.141,Casual,RegionA
U19680,28-09-2025,05-09-2025,50,1,1,0.052,0.094,Casual,RegionB
U19681,28-09-2025,28-08-2025,400,7,4,0.735,0.192,VIP,RegionE
U19682,28-09-2025,,90,1,2,0.462,0.089,Regular,RegionB
U19683,28-09-2025,10-08-2025,50,3,3,0.247,0.123,Casual,RegionA
U19684,28-09-2025,11-09-2025,60,1,1,0.34,0.167,Casual,RegionC
U19685,28-09-2025,,50,4,1,0.162,0.047,Casual,RegionB
U19686,28-09-2025,05-09-2024,2980,1,2,0.243,0.065,Dormant,RegionE
U19687,28-09-2025,01-08-2025,70,2,2,0.297,0.147,Regular,RegionB
U19688,28-09-2025,15-09-2025,120,1,1,0.561,0.15,Casual,NicheRegionX
U19689,28-09-2025,02-05-2025,90,1,1,0.047,0.082,Casual,RegionA
U19690,28-09-2025,11-07-2025,50,0,2,0.148,0.138,Casual,RegionA
U19691,28-09-2025,29-08-2025,70,0,1,0,0.089,Casual,RegionA
U19692,28-09-2025,27-07-2025,50,1,2,0.119,0.097,Dormant,RegionA
U19693,28-09-2025,,440,5,5,0.599,0.115,Regular,RegionA
U19694,28-09-2025,18-07-2024,120,1,3,0.062,0.146,Casual,RegionB
U19695,28-09-2025,17-03-2025,190,6,5,0.214,0.19,Regular,RegionE
U19696,28-09-2025,18-08-2025,80,2,3,0.383,0.182,Casual,RegionA
U19697,28-09-2025,22-08-2025,50,1,1,0.013,0.146,Casual,RegionB
U19698,28-09-2025,09-07-2025,430,9,1,1,0.303,VIP,RegionE
U19699,28-09-2025,14-09-2025,260,4,4,0.283,0.193,Regular,RegionD
U19700,28-09-2025,20-08-2025,570,7,4,0.782,0.194,VIP,RegionB
U19701,28-09-2025,15-04-2025,260,4,2,0.463,0.165,Regular,RegionA
U19702,28-09-2025,25-08-2025,80,0,1,0.138,0.068,Casual,RegionB
U19703,28-09-2025,22-05-2025,210,1,1,0.275,0.132,Regular,RegionC
U19704,28-09-2025,29-08-2025,90,2,3,0.102,0.149,Casual,RegionB
U19705,28-09-2025,29-07-2025,150,3,3,0.243,0.143,Regular,RegionC
U19706,28-09-2025,30-04-2024,790,13,1,1,0.299,VIP,RegionA
U19707,28-09-2025,22-04-2024,1080,10,3,0.187,0.221,VIP,RegionA
U19708,28-09-2025,,50,5,1,0.442,0.094,Casual,RegionD
U19709,28-09-2025,08-09-2025,830,5,1,0.889,0.268,VIP,RegionA
U19710,28-09-2025,08-07-2025,440,9,2,1,0.245,VIP,RegionA
U19711,28-09-2025,02-07-2025,50,7,1,0.282,0.094,Casual,RegionD
U19712,28-09-2025,30-06-2025,50,0,4,0.202,0.09,Dormant,RegionB
U19713,28-09-2025,06-05-2025,50,1,3,0.558,0.186,Casual,RegionA
U19714,28-09-2025,26-07-2025,240,2,3,0.721,0.176,Regular,RegionC
U19715,28-09-2025,13-07-2025,80,4,1,0.263,0.069,Casual,RegionA
U19716,28-09-2025,12-06-2025,50,2,3,0.253,0.089,Dormant,RegionD
U19717,28-09-2025,11-04-2025,50,0,6,0.281,0.081,Dormant,RegionA
U19718,28-09-2025,,1040,10,2,0.702,0.348,VIP,RegionA
U19719,28-09-2025,,800,9,3,0.677,0.324,VIP,RegionC
U19720,28-09-2025,,290,3,3,0.321,0.236,Regular,RegionA
U19721,28-09-2025,07-08-2025,130,6,1,0.737,0.114,Regular,RegionC
U19722,28-09-2025,17-08-2025,50,0,2,0,0.026,Dormant,RegionA
U19723,28-09-2025,28-08-2025,270,9,1,0.73,0.109,Regular,RegionD
U19724,28-09-2025,26-08-2025,300,3,2,0.529,0.114,Regular,RegionD
U19725,28-09-2025,,90,0,2,0,0.073,Dormant,RegionB
U19726,28-09-2025,16-07-2025,60,1,4,0.255,0.186,Casual,NicheRegionX
U19727,28-09-2025,09-08-2025,50,0,3,0.059,0.031,Casual,RegionA
U19728,28-09-2025,04-08-2025,80,2,1,0.378,0.096,Casual,RegionB
U19729,28-09-2025,04-08-2025,110,6,1,0.656,0.182,Regular,RegionB
U19730,28-09-2025,24-09-2025,90,2,3,0.46,0.092,Casual,RegionA
U19731,28-09-2025,24-10-2023,50,0,1,0.23,0,Casual,RegionA
U19732,28-09-2025,06-07-2025,170,1,3,0.21,0.181,Casual,RegionD
U19733,28-09-2025,26-09-2025,250,3,2,0.264,0.054,Casual,RegionA
U19734,28-09-2025,26-04-2024,70,6,3,0.376,0.18,Regular,RegionC
U19735,28-09-2025,04-02-2025,120,4,4,0.5,0.159,Regular,RegionC
U19736,28-09-2025,11-07-2025,60,5,2,0.49,0.12,Casual,RegionA
U19737,28-09-2025,22-05-2024,80,3,3,0.537,0.109,Regular,RegionC
U19738,28-09-2025,14-02-2025,50,3,1,0.34,0.114,Casual,RegionB
U19739,28-09-2025,30-06-2025,50,2,4,0.298,0.007,Casual,RegionB
U19740,28-09-2025,11-04-2025,50,3,2,0.129,0.128,Casual,RegionB
U19741,28-09-2025,29-12-2023,1800,12,4,0.875,0.416,VIP,RegionA
U19742,28-09-2025,02-08-2025,9990,3,3,0.404,0.444,Casual,RegionE
U19743,28-09-2025,29-08-2025,90,3,2,0.374,0.086,Casual,RegionA
U19744,28-09-2025,24-07-2024,50,1,1,0.113,0.208,Casual,RegionA
U19745,28-09-2025,09-07-2025,110,1,2,0.659,0,Casual,RegionA
U19746,28-09-2025,,440,5,3,0.598,0.189,Regular,RegionA
U19747,28-09-2025,,160,1,1,0.283,0.06,Casual,RegionA
U19748,28-09-2025,10-03-2024,310,1,4,0.62,0.111,Regular,RegionA
U19749,28-09-2025,,280,1,2,0.203,0.189,Dormant,RegionB
U19750,28-09-2025,08-08-2025,70,0,2,0.112,0.076,Casual,RegionB
U19751,28-09-2025,,110,3,4,0.387,0.095,Casual,RegionB
U19752,28-09-2025,,50,0,2,0.11,0,Casual,RegionA
U19753,28-09-2025,23-06-2024,50,0,6,0.024,0.084,Casual,RegionC
U19754,28-09-2025,27-09-2025,70,3,1,0.396,0.122,Regular,RegionB
U19755,28-09-2025,,80,3,1,0.481,0.066,Regular,RegionE
U19756,28-09-2025,16-07-2025,120,3,2,0.546,0.201,Regular,RegionA
U19757,28-09-2025,21-08-2025,70,2,3,0.179,0.098,Casual,RegionE
U19758,28-09-2025,,50,2,2,0.584,0.162,Casual,RegionA
U19759,28-09-2025,08-03-2025,50,1,2,0.322,0.15,Casual,RegionB
U19760,28-09-2025,03-08-2025,110,3,4,0.209,0.092,Casual,RegionA
U19761,28-09-2025,,2380,5,1,1,0.374,VIP,RegionA
U19762,28-09-2025,,1260,11,1,0.788,0.307,VIP,RegionB
U19763,28-09-2025,29-08-2025,50,6,2,0.264,0.099,Regular,RegionB
U19764,28-09-2025,23-06-2025,410,2,1,0.105,0.219,VIP,RegionA
U19765,28-09-2025,07-07-2025,80,1,2,0.703,0.089,Regular,RegionC
U19766,28-09-2025,23-07-2025,50,3,4,0.143,0.13,Casual,RegionA
U19767,28-09-2025,13-08-2025,110,5,1,0.761,0.148,Regular,RegionD
U19768,28-09-2025,,9990,2,1,0.345,0.472,Casual,RegionB
U19769,28-09-2025,09-05-2025,120,2,4,0.202,0.155,Casual,RegionE
U19770,28-09-2025,17-08-2025,50,2,3,0.342,0.153,Casual,RegionA
U19771,28-09-2025,01-01-2025,820,8,2,0.151,0.164,VIP,RegionD
U19772,28-09-2025,02-07-2025,50,2,1,0.271,0.08,Casual,RegionA
U19773,28-09-2025,04-07-2024,80,3,3,0.115,0.16,Regular,RegionC
U19774,28-09-2025,19-03-2025,110,2,5,0.311,0.166,Regular,RegionE
U19775,28-09-2025,28-08-2024,70,4,5,0.391,0.136,Regular,RegionB
U19776,28-09-2025,27-08-2025,50,4,3,0.335,0.072,Casual,RegionA
U19777,28-09-2025,20-07-2025,130,1,2,0.081,0.168,Casual,RegionA
U19778,28-09-2025,17-12-2023,50,3,3,0.192,0.018,Casual,RegionB
U19779,28-09-2025,24-03-2025,180,2,3,0.192,0.209,Regular,RegionC
U19780,28-09-2025,10-07-2025,340,3,3,0.299,0.117,Regular,RegionB
U19781,28-09-2025,23-07-2025,140,6,1,0.28,0.071,Casual,RegionB
U19782,28-09-2025,07-07-2025,60,1,3,0.162,0.082,Casual,RegionA
U19783,28-09-2025,11-04-2024,160,4,1,0.589,0.097,Casual,RegionC
U19784,28-09-2025,04-12-2024,50,2,2,0.179,0.037,Casual,RegionB
U19785,28-09-2025,30-06-2025,60,0,1,0.367,0.158,Casual,RegionD
U19786,28-09-2025,19-06-2024,70,6,1,0.405,0.132,Regular,RegionA
U19787,28-09-2025,10-09-2025,230,3,2,0.389,0.118,Regular,RegionA
U19788,28-09-2025,11-08-2025,100,4,3,0.626,0.289,Regular,RegionA
U19789,28-09-2025,25-09-2025,100,3,2,0.331,0.169,Regular,RegionE
U19790,28-09-2025,21-08-2025,60,0,3,0.374,0.182,Casual,RegionB
U19791,28-09-2025,,110,2,1,0.282,0.119,Regular,RegionA
U19792,28-09-2025,,170,2,2,0.434,0.099,Regular,RegionD
U19793,28-09-2025,30-08-2025,50,1,3,0.28,0.054,Casual,RegionD
U19794,28-09-2025,16-09-2025,90,1,2,0.137,0.163,Casual,RegionA
U19795,28-09-2025,09-10-2024,110,1,3,0.029,0.103,Casual,RegionD
U19796,28-09-2025,24-10-2024,50,1,1,0.067,0.113,Casual,RegionC
U19797,28-09-2025,11-11-2024,70,4,2,0.128,0.116,Casual,RegionB
U19798,28-09-2025,25-07-2025,230,4,1,0.313,0.117,Regular,RegionB
U19799,28-09-2025,09-07-2025,690,11,4,0.831,0.319,VIP,RegionA
U19800,28-09-2025,,170,3,1,0.397,0.045,Casual,RegionA
U19801,28-09-2025,17-09-2024,90,2,1,0.287,0.121,Regular,RegionB
U19802,28-09-2025,14-08-2025,50,6,2,0.439,0.103,Regular,RegionE
U19803,28-09-2025,28-04-2025,50,6,2,0.46,0.088,Casual,RegionA
U19804,28-09-2025,02-11-2024,110,4,2,0.188,0.189,Casual,RegionB
U19805,28-09-2025,03-09-2025,90,2,1,0.222,0.07,Casual,RegionA
U19806,28-09-2025,04-02-2024,50,3,5,0.608,0.117,Casual,RegionC
U19807,28-09-2025,21-10-2024,110,2,4,0.133,0.085,Casual,RegionB
U19808,28-09-2025,06-04-2025,50,2,4,0.253,0.212,Casual,RegionB
U19809,28-09-2025,09-07-2025,130,5,4,0.856,0.111,Regular,RegionD
U19810,28-09-2025,03-12-2024,60,2,1,0.791,0.058,Casual,NicheRegionX
U19811,28-09-2025,03-02-2024,170,2,1,0.107,0.17,Regular,RegionE
U19812,28-09-2025,27-12-2023,90,2,1,0.455,0.145,Regular,RegionC
U19813,28-09-2025,16-08-2025,50,1,1,0.062,0.049,Casual,RegionB
U19814,28-09-2025,06-09-2025,60,2,4,0.494,0.155,Casual,RegionD
U19815,28-09-2025,14-04-2024,50,1,1,0.135,0.135,Casual,RegionD
U19816,28-09-2025,19-01-2025,50,1,3,0.542,0.18,Casual,RegionA
U19817,28-09-2025,29-08-2024,90,2,2,0.168,0.106,Casual,RegionA
U19818,28-09-2025,06-09-2025,230,3,1,0.206,0.143,Regular,RegionB
U19819,28-09-2025,21-11-2023,60,2,2,0.227,0.119,Casual,RegionA
U19820,28-09-2025,17-08-2025,50,6,3,0.463,0.058,Casual,RegionA
U19821,28-09-2025,13-07-2025,80,2,2,0.052,0.041,Casual,RegionC
U19822,28-09-2025,10-09-2025,200,3,1,0.393,0.126,Casual,RegionA
U19823,28-09-2025,28-08-2025,130,1,3,0.334,0.082,Casual,RegionA
U19824,28-09-2025,29-06-2024,110,6,4,0.678,0.224,Regular,RegionD
U19825,28-09-2025,21-08-2025,210,3,2,0.734,0.11,Regular,RegionA
U19826,28-09-2025,10-03-2025,90,5,2,0.227,0.204,Regular,RegionA
U19827,28-09-2025,05-07-2025,50,2,2,0.1,0.122,Casual,RegionD
U19828,28-09-2025,24-02-2024,60,1,2,0.627,0.086,Casual,RegionC
U19829,28-09-2025,07-09-2025,50,3,3,0.722,0.057,Casual,RegionA
U19830,28-09-2025,08-09-2025,170,1,3,0.381,0.037,Casual,RegionA
